Assembly Accession	Assembly Name	Organism Name	Organism Infraspecific Names Breed	Organism Infraspecific Names Strain	Organism Infraspecific Names Cultivar	Organism Infraspecific Names Ecotype	Organism Infraspecific Names Isolate	Organism Infraspecific Names Sex	Annotation Name	Assembly Level	Assembly Release Date	WGS project accession	Assembly Stats Number of Scaffolds	Annotation BUSCO Complete 	Annotation BUSCO Single Copy 	Annotation BUSCO Duplicated 	Annotation BUSCO Fragmented 	Annotation BUSCO Missing 	Annotation BUSCO Lineage 	Assembly Sequencing Tech	CheckM completeness	CheckM contamination
GCF_014794885.1	ASM1479488v1	Xanthomonas citri pv. citri		D07					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABHQ01								Illumina HiSeq4000		
GCA_014795345.1	ASM1479534v1	Xanthomonas citri pv. citri		JQ613-01					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABGQ01								Illumina HiSeq4000		
GCF_014795345.1	ASM1479534v1	Xanthomonas citri pv. citri		JQ613-01					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABGQ01								Illumina HiSeq4000		
GCA_034547475.1	ASM3454747v1	Xanthomonas citri pv. citri		FL8486						Scaffold	2023-12-22	JAWXLI01	4							Complete Genomics		
GCA_034550375.1	ASM3455037v1	Xanthomonas citri pv. citri		FL1924						Scaffold	2023-12-22	JAWXFS01	4							Complete Genomics		
GCA_014797355.1	ASM1479735v1	Xanthomonas citri pv. citri		JJ238-16					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABCY01								Illumina HiSeq4000		
GCF_014797355.1	ASM1479735v1	Xanthomonas citri pv. citri		JJ238-16					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABCY01								Illumina HiSeq4000		
GCA_014795645.1	ASM1479564v1	Xanthomonas citri pv. citri		LK171-01					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABGC01								Illumina HiSeq4000		
GCF_014795645.1	ASM1479564v1	Xanthomonas citri pv. citri		LK171-01					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABGC01								Illumina HiSeq4000		
GCA_034545115.1	ASM3454511v1	Xanthomonas citri pv. citri		FL9929						Scaffold	2023-12-22	JAWXPW01	4							Complete Genomics		
GCA_014798865.1	ASM1479886v1	Xanthomonas citri pv. citri		LK145-10					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAAAZO01								Illumina HiSeq4000		
GCF_014798865.1	ASM1479886v1	Xanthomonas citri pv. citri		LK145-10					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAAAZO01								Illumina HiSeq4000		
GCA_014798185.1	ASM1479818v1	Xanthomonas citri pv. citri		LL074-04					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABBI01								Illumina HiSeq4000		
GCF_014798185.1	ASM1479818v1	Xanthomonas citri pv. citri		LL074-04					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABBI01								Illumina HiSeq4000		
GCA_034547375.1	ASM3454737v1	Xanthomonas citri pv. citri		FL8923						Scaffold	2023-12-22	JAWXLO01	4							Complete Genomics		
GCA_034548935.1	ASM3454893v1	Xanthomonas citri pv. citri		FL6740						Scaffold	2023-12-22	JAWXIN01	3							Complete Genomics		
GCA_034549935.1	ASM3454993v1	Xanthomonas citri pv. citri		FL2970						Scaffold	2023-12-22	JAWXGQ01	3							Complete Genomics		
GCA_014798435.1	ASM1479843v1	Xanthomonas citri pv. citri		CFBP_2857					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABAO01								Illumina HiSeq4000		
GCF_014798435.1	ASM1479843v1	Xanthomonas citri pv. citri		CFBP_2857					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABAO01								Illumina HiSeq4000		
GCA_014797905.1	ASM1479790v1	Xanthomonas citri pv. citri		JK167-1					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABBX01								Illumina HiSeq4000		
GCF_014797905.1	ASM1479790v1	Xanthomonas citri pv. citri		JK167-1					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABBX01								Illumina HiSeq4000		
GCA_014796745.1	ASM1479674v1	Xanthomonas citri pv. citri		LM121-01					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABED01								Illumina HiSeq4000		
GCF_014796745.1	ASM1479674v1	Xanthomonas citri pv. citri		LM121-01					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABED01								Illumina HiSeq4000		
GCA_014797215.1	ASM1479721v1	Xanthomonas citri pv. citri		LI214-14					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABDF01								Illumina HiSeq4000		
GCA_014794915.1	ASM1479491v1	Xanthomonas citri pv. citri		CFBP1814					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABHO01								Illumina HiSeq4000		
GCF_014794915.1	ASM1479491v1	Xanthomonas citri pv. citri		CFBP1814					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABHO01								Illumina HiSeq4000		
GCA_014799195.1	ASM1479919v1	Xanthomonas citri pv. citri		LM199					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAAAYP01								Illumina HiSeq4000		
GCF_014799195.1	ASM1479919v1	Xanthomonas citri pv. citri		LM199					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAAAYP01								Illumina HiSeq4000		
GCA_014799255.1	ASM1479925v1	Xanthomonas citri pv. citri		LM180					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAAAYM01								Illumina HiSeq4000		
GCF_014799255.1	ASM1479925v1	Xanthomonas citri pv. citri		LM180					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAAAYM01								Illumina HiSeq4000		
GCA_014799315.1	ASM1479931v1	Xanthomonas citri pv. citri		JK101-1					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAAAYJ01								Illumina HiSeq4000		
GCF_014799315.1	ASM1479931v1	Xanthomonas citri pv. citri		JK101-1					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAAAYJ01								Illumina HiSeq4000		
GCA_014797915.1	ASM1479791v1	Xanthomonas citri pv. citri		JJ009-8					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABBV01								Illumina HiSeq4000		
GCF_014797915.1	ASM1479791v1	Xanthomonas citri pv. citri		JJ009-8					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABBV01								Illumina HiSeq4000		
GCA_014794935.1	ASM1479493v1	Xanthomonas citri pv. citri		B25					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABHM01								Illumina HiSeq4000		
GCF_014794935.1	ASM1479493v1	Xanthomonas citri pv. citri		B25					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABHM01								Illumina HiSeq4000		
GCA_014794945.1	ASM1479494v1	Xanthomonas citri pv. citri		C20					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABHN01								Illumina HiSeq4000		
GCF_014794945.1	ASM1479494v1	Xanthomonas citri pv. citri		C20					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABHN01								Illumina HiSeq4000		
GCA_014795595.1	ASM1479559v1	Xanthomonas citri pv. citri		LK172-01					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABGE01								Illumina HiSeq4000		
GCF_014795595.1	ASM1479559v1	Xanthomonas citri pv. citri		LK172-01					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABGE01								Illumina HiSeq4000		
GCA_014795725.1	ASM1479572v1	Xanthomonas citri pv. citri		LK169-04					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABFY01								Illumina HiSeq4000		
GCF_014795725.1	ASM1479572v1	Xanthomonas citri pv. citri		LK169-04					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABFY01								Illumina HiSeq4000		
GCA_014796435.1	ASM1479643v1	Xanthomonas citri pv. citri		LM088-20					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABEN01								Illumina HiSeq4000		
GCF_014796435.1	ASM1479643v1	Xanthomonas citri pv. citri		LM088-20					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABEN01								Illumina HiSeq4000		
GCA_014798935.1	ASM1479893v1	Xanthomonas citri pv. citri		JN564					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAAAZK01								Illumina HiSeq4000		
GCF_014798935.1	ASM1479893v1	Xanthomonas citri pv. citri		JN564					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAAAZK01								Illumina HiSeq4000		
GCA_014798955.1	ASM1479895v1	Xanthomonas citri pv. citri		LA087-2					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAAAZL01								Illumina HiSeq4000		
GCF_014798955.1	ASM1479895v1	Xanthomonas citri pv. citri		LA087-2					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAAAZL01								Illumina HiSeq4000		
GCA_014798135.1	ASM1479813v1	Xanthomonas citri pv. citri		LL124-01					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABBK01								Illumina HiSeq4000		
GCF_014798135.1	ASM1479813v1	Xanthomonas citri pv. citri		LL124-01					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABBK01								Illumina HiSeq4000		
GCA_014795695.1	ASM1479569v1	Xanthomonas citri pv. citri		LK170-03					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABGA01								Illumina HiSeq4000		
GCF_014795695.1	ASM1479569v1	Xanthomonas citri pv. citri		LK170-03					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABGA01								Illumina HiSeq4000		
GCA_034548995.1	ASM3454899v1	Xanthomonas citri pv. citri		FL6611						Scaffold	2023-12-22	JAWXIJ01	4							Complete Genomics		
GCA_014794205.1	ASM1479420v1	Xanthomonas citri pv. citri		JJ053-06					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABJE01								Illumina HiSeq4000		
GCF_014794205.1	ASM1479420v1	Xanthomonas citri pv. citri		JJ053-06					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABJE01								Illumina HiSeq4000		
GCA_014799245.1	ASM1479924v1	Xanthomonas citri pv. citri		LM184					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAAAYN01								Illumina HiSeq4000		
GCF_014799245.1	ASM1479924v1	Xanthomonas citri pv. citri		LM184					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAAAYN01								Illumina HiSeq4000		
GCA_014799145.1	ASM1479914v1	Xanthomonas citri pv. citri		LM229					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAAAYR01								Illumina HiSeq4000		
GCF_014799145.1	ASM1479914v1	Xanthomonas citri pv. citri		LM229					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAAAYR01								Illumina HiSeq4000		
GCA_014799185.1	ASM1479918v1	Xanthomonas citri pv. citri		LM198					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAAAYO01								Illumina HiSeq4000		
GCF_014799185.1	ASM1479918v1	Xanthomonas citri pv. citri		LM198					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAAAYO01								Illumina HiSeq4000		
GCA_014802755.1	ASM1480275v1	Xanthomonas citri pv. citri		LM169					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAAAYL01								Illumina HiSeq4000		
GCF_014802755.1	ASM1480275v1	Xanthomonas citri pv. citri		LM169					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAAAYL01								Illumina HiSeq4000		
GCA_014794185.1	ASM1479418v1	Xanthomonas citri pv. citri		LC004-1					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABJG01								Illumina HiSeq4000		
GCF_014794185.1	ASM1479418v1	Xanthomonas citri pv. citri		LC004-1					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABJG01								Illumina HiSeq4000		
GCA_014798195.1	ASM1479819v1	Xanthomonas citri pv. citri		JK004-04					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABBE01								Illumina HiSeq4000		
GCF_014798195.1	ASM1479819v1	Xanthomonas citri pv. citri		JK004-04					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABBE01								Illumina HiSeq4000		
GCA_014794585.1	ASM1479458v1	Xanthomonas citri pv. citri		LI139-6					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABIE01								Illumina HiSeq4000		
GCF_014794585.1	ASM1479458v1	Xanthomonas citri pv. citri		LI139-6					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABIE01								Illumina HiSeq4000		
GCA_014795435.1	ASM1479543v1	Xanthomonas citri pv. citri		LG136-04					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABGM01								Illumina HiSeq4000		
GCF_014795435.1	ASM1479543v1	Xanthomonas citri pv. citri		LG136-04					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABGM01								Illumina HiSeq4000		
GCA_014796535.1	ASM1479653v1	Xanthomonas citri pv. citri		LJ207-7					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABEI01								Illumina HiSeq4000		
GCF_014796535.1	ASM1479653v1	Xanthomonas citri pv. citri		LJ207-7					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABEI01								Illumina HiSeq4000		
GCA_001492595.2	ASM149259v2	Xanthomonas citri pv. citri							Annotation submitted by Genoscope CEA	Scaffold	2016-02-19	CCWI01	57									
GCA_014797415.1	ASM1479741v1	Xanthomonas citri pv. citri		CFBP_2853					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABCV01								Illumina HiSeq4000		
GCF_014797415.1	ASM1479741v1	Xanthomonas citri pv. citri		CFBP_2853					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABCV01								Illumina HiSeq4000		
GCA_014798405.1	ASM1479840v1	Xanthomonas citri pv. citri		CFBP_1209					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABAP01								Illumina HiSeq4000		
GCF_014798405.1	ASM1479840v1	Xanthomonas citri pv. citri		CFBP_1209					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABAP01								Illumina HiSeq4000		
GCA_014794715.1	ASM1479471v1	Xanthomonas citri pv. citri		JJ010-4					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABHX01								Illumina HiSeq4000		
GCF_014794715.1	ASM1479471v1	Xanthomonas citri pv. citri		JJ010-4					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABHX01								Illumina HiSeq4000		
GCA_014794835.1	ASM1479483v1	Xanthomonas citri pv. citri		JB003-5					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABHS01								Illumina HiSeq4000		
GCF_014794835.1	ASM1479483v1	Xanthomonas citri pv. citri		JB003-5					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABHS01								Illumina HiSeq4000		
GCA_014795095.1	ASM1479509v1	Xanthomonas citri pv. citri		JS858-01					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABHF01								Illumina HiSeq4000		
GCF_014795095.1	ASM1479509v1	Xanthomonas citri pv. citri		JS858-01					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABHF01								Illumina HiSeq4000		
GCA_014795125.1	ASM1479512v1	Xanthomonas citri pv. citri		JS538-02					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABHE01								Illumina HiSeq4000		
GCF_014795125.1	ASM1479512v1	Xanthomonas citri pv. citri		JS538-02					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABHE01								Illumina HiSeq4000		
GCA_014795535.1	ASM1479553v1	Xanthomonas citri pv. citri		LK173-02					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABGH01								Illumina HiSeq4000		
GCF_014795535.1	ASM1479553v1	Xanthomonas citri pv. citri		LK173-02					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABGH01								Illumina HiSeq4000		
GCA_014794785.1	ASM1479478v1	Xanthomonas citri pv. citri		LL186-5					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABHV01								Illumina HiSeq4000		
GCF_014794785.1	ASM1479478v1	Xanthomonas citri pv. citri		LL186-5					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABHV01								Illumina HiSeq4000		
GCA_014794985.1	ASM1479498v1	Xanthomonas citri pv. citri		JP637-01					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABHL01								Illumina HiSeq4000		
GCF_014794985.1	ASM1479498v1	Xanthomonas citri pv. citri		JP637-01					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABHL01								Illumina HiSeq4000		
GCA_014795655.1	ASM1479565v1	Xanthomonas citri pv. citri		LK170-05					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABGB01								Illumina HiSeq4000		
GCF_014795655.1	ASM1479565v1	Xanthomonas citri pv. citri		LK170-05					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABGB01								Illumina HiSeq4000		
GCA_014795545.1	ASM1479554v1	Xanthomonas citri pv. citri		LK173-01					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABGG01								Illumina HiSeq4000		
GCF_014795545.1	ASM1479554v1	Xanthomonas citri pv. citri		LK173-01					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABGG01								Illumina HiSeq4000		
GCA_014797385.1	ASM1479738v1	Xanthomonas citri pv. citri		NCPPB406					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABCX01								Illumina HiSeq4000		
GCF_014797385.1	ASM1479738v1	Xanthomonas citri pv. citri		NCPPB406					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABCX01								Illumina HiSeq4000		
GCA_014794685.1	ASM1479468v1	Xanthomonas citri pv. citri		LC048					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABIB01								Illumina HiSeq4000		
GCF_014794685.1	ASM1479468v1	Xanthomonas citri pv. citri		LC048					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABIB01								Illumina HiSeq4000		
GCA_014797725.1	ASM1479772v1	Xanthomonas citri pv. citri		LM055-08					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABCE01								Illumina HiSeq4000		
GCF_014797725.1	ASM1479772v1	Xanthomonas citri pv. citri		LM055-08					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABCE01								Illumina HiSeq4000		
GCA_014794805.1	ASM1479480v1	Xanthomonas citri pv. citri		LH276					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABHU01								Illumina HiSeq4000		
GCF_014794805.1	ASM1479480v1	Xanthomonas citri pv. citri		LH276					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABHU01								Illumina HiSeq4000		
GCA_014798365.1	ASM1479836v1	Xanthomonas citri pv. citri		JJ165					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABAR01								Illumina HiSeq4000		
GCF_014798365.1	ASM1479836v1	Xanthomonas citri pv. citri		JJ165					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABAR01								Illumina HiSeq4000		
GCA_014794385.1	ASM1479438v1	Xanthomonas citri pv. citri		LB100-3					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABIT01								Illumina HiSeq4000		
GCF_014794385.1	ASM1479438v1	Xanthomonas citri pv. citri		LB100-3					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABIT01								Illumina HiSeq4000		
GCA_014799115.1	ASM1479911v1	Xanthomonas citri pv. citri		CFBP_2908					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAAAYY01								Illumina HiSeq4000		
GCF_014799115.1	ASM1479911v1	Xanthomonas citri pv. citri		CFBP_2908					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAAAYY01								Illumina HiSeq4000		
GCA_014799285.1	ASM1479928v1	Xanthomonas citri pv. citri		JJ155					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAAAYI01								Illumina HiSeq4000		
GCF_014799285.1	ASM1479928v1	Xanthomonas citri pv. citri		JJ155					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAAAYI01								Illumina HiSeq4000		
GCA_014799205.1	ASM1479920v1	Xanthomonas citri pv. citri		LM205					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAAAYQ01								Illumina HiSeq4000		
GCF_014799205.1	ASM1479920v1	Xanthomonas citri pv. citri		LM205					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAAAYQ01								Illumina HiSeq4000		
GCA_014795765.1	ASM1479576v1	Xanthomonas citri pv. citri		LK169-01					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABFW01								Illumina HiSeq4000		
GCF_014795765.1	ASM1479576v1	Xanthomonas citri pv. citri		LK169-01					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABFW01								Illumina HiSeq4000		
GCA_014797145.1	ASM1479714v1	Xanthomonas citri pv. citri		LM089-02					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABDJ01								Illumina HiSeq4000		
GCF_014797145.1	ASM1479714v1	Xanthomonas citri pv. citri		LM089-02					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABDJ01								Illumina HiSeq4000		
GCA_014794795.1	ASM1479479v1	Xanthomonas citri pv. citri		JM027-2					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABHT01								Illumina HiSeq4000		
GCF_014794795.1	ASM1479479v1	Xanthomonas citri pv. citri		JM027-2					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABHT01								Illumina HiSeq4000		
GCA_014794425.1	ASM1479442v1	Xanthomonas citri pv. citri		JZ092					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2020-09-29	JAABIQ01								Illumina HiSeq4000		
