Assembly Accession	Assembly Name	Organism Name	Organism Infraspecific Names Breed	Organism Infraspecific Names Strain	Organism Infraspecific Names Cultivar	Organism Infraspecific Names Ecotype	Organism Infraspecific Names Isolate	Organism Infraspecific Names Sex	Annotation Name	Assembly Level	Assembly Release Date	WGS project accession	Assembly Stats Number of Scaffolds	Annotation BUSCO Complete 	Annotation BUSCO Single Copy 	Annotation BUSCO Duplicated 	Annotation BUSCO Fragmented 	Annotation BUSCO Missing 	Annotation BUSCO Lineage 	Assembly Sequencing Tech	CheckM completeness	CheckM contamination
GCA_035027405.1	ASM3502740v1	Xanthomonas campestris pv. campestris		WHRI 8618					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYISD01								Illumina NovaSeq		
GCA_035059085.1	ASM3505908v1	Xanthomonas campestris pv. campestris		WHRI 8541					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYITV01								Illumina NovaSeq		
GCA_035023085.1	ASM3502308v1	Xanthomonas campestris pv. campestris		WHRI 8462A					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIPI01								Illumina NovaSeq		
GCA_035023445.1	ASM3502344v1	Xanthomonas campestris pv. campestris		WHRI 5176					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIMM01								Illumina NovaSeq		
GCA_035027155.1	ASM3502715v1	Xanthomonas campestris pv. campestris		WHRI 8414A					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIRQ01								Illumina NovaSeq		
GCA_035025965.1	ASM3502596v1	Xanthomonas campestris pv. campestris		WHRI 3973A					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYINI01								Illumina NovaSeq		
GCA_035060855.1	ASM3506085v1	Xanthomonas campestris pv. campestris		WHRI 7294					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIVW01								Illumina NovaSeq		
GCA_035061015.1	ASM3506101v1	Xanthomonas campestris pv. campestris		WHRI 8127					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIWT01								Illumina NovaSeq		
GCA_035061075.1	ASM3506107v1	Xanthomonas campestris pv. campestris		WHRI 7810					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIWK01								Illumina NovaSeq		
GCA_035023685.1	ASM3502368v1	Xanthomonas campestris pv. campestris		WHRI 8447A					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIMY01								Illumina NovaSeq		
GCA_035025225.1	ASM3502522v1	Xanthomonas campestris pv. campestris		WHRI 6075					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIOP01								Illumina NovaSeq		
GCA_035026565.1	ASM3502656v1	Xanthomonas campestris pv. campestris		WHRI 6379 (NCPPB 45)					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIRA01								Illumina NovaSeq		
GCA_035061195.1	ASM3506119v1	Xanthomonas campestris pv. campestris		WHRI 8022A					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIWP01								Illumina NovaSeq		
GCA_035025685.1	ASM3502568v1	Xanthomonas campestris pv. campestris		WHRI 6069					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIOL01								Illumina NovaSeq		
GCA_035025445.1	ASM3502544v1	Xanthomonas campestris pv. campestris		WHRI 6082					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIPD01								Illumina NovaSeq		
GCA_035026005.1	ASM3502600v1	Xanthomonas campestris pv. campestris		WHRI 8023C					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIQS01								Illumina NovaSeq		
GCA_035023165.1	ASM3502316v1	Xanthomonas campestris pv. campestris		WHRI 6085					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIPG01								Illumina NovaSeq		
GCA_035026285.1	ASM3502628v1	Xanthomonas campestris pv. campestris		WHRI 7262					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIQC01								Illumina NovaSeq		
GCA_035026305.1	ASM3502630v1	Xanthomonas campestris pv. campestris		WHRI 7275					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIQG01								Illumina NovaSeq		
GCA_035026805.1	ASM3502680v1	Xanthomonas campestris pv. campestris		WHRI 6413					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIRG01								Illumina NovaSeq		
GCA_035025725.1	ASM3502572v1	Xanthomonas campestris pv. campestris		WHRI 3830A					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIOD01								Illumina NovaSeq		
GCA_035023525.1	ASM3502352v1	Xanthomonas campestris pv. campestris		WHRI 3877 (NCPPB 1645)					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIMG01								Illumina NovaSeq		
GCA_035059075.1	ASM3505907v1	Xanthomonas campestris pv. campestris		WHRI 8713					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYITK01								Illumina NovaSeq		
GCA_035023845.1	ASM3502384v1	Xanthomonas campestris pv. campestris		WHRI 3819A					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYINH01								Illumina NovaSeq		
GCA_035061255.1	ASM3506125v1	Xanthomonas campestris pv. campestris		WHRI 8372					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIWZ01								Illumina NovaSeq		
GCA_035059675.1	ASM3505967v1	Xanthomonas campestris pv. campestris		WHRI 8374					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIUL01								Illumina NovaSeq		
GCA_035026245.1	ASM3502624v1	Xanthomonas campestris pv. campestris		WHRI 7240					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIQA01								Illumina NovaSeq		
GCA_035060605.1	ASM3506060v1	Xanthomonas campestris pv. campestris		WHRI 8330					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIVR01								Illumina NovaSeq		
GCA_035060775.1	ASM3506077v1	Xanthomonas campestris pv. campestris		WHRI 7657					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIVX01								Illumina NovaSeq		
GCA_035060835.1	ASM3506083v1	Xanthomonas campestris pv. campestris		WHRI 7804					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIWE01								Illumina NovaSeq		
GCA_035026385.1	ASM3502638v1	Xanthomonas campestris pv. campestris		WHRI 7277					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIQH01								Illumina NovaSeq		
GCA_035061315.1	ASM3506131v1	Xanthomonas campestris pv. campestris		WHRI 8333					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIWV01								Illumina NovaSeq		
GCA_035025745.1	ASM3502574v1	Xanthomonas campestris pv. campestris		WHRI 3820A					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYINS01								Illumina NovaSeq		
GCA_035023105.1	ASM3502310v1	Xanthomonas campestris pv. campestris		WHRI 6076					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIPA01								Illumina NovaSeq		
GCA_035060515.1	ASM3506051v1	Xanthomonas campestris pv. campestris		WHRI 8804 (NCPPB 3566)					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIVE01								Illumina NovaSeq		
GCA_035027085.1	ASM3502708v1	Xanthomonas campestris pv. campestris		WHRI 7787					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIQL01								Illumina NovaSeq		
GCA_035027285.1	ASM3502728v1	Xanthomonas campestris pv. campestris		WHRI 8420A					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYISC01								Illumina NovaSeq		
GCA_035023225.1	ASM3502322v1	Xanthomonas campestris pv. campestris		WHRI 6090					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIPL01								Illumina NovaSeq		
GCA_035023305.1	ASM3502330v1	Xanthomonas campestris pv. campestris		WHRI 6181					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIPO01								Illumina NovaSeq		
GCA_035023065.1	ASM3502306v1	Xanthomonas campestris pv. campestris		WHRI 3836E					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIOZ01								Illumina NovaSeq		
GCA_035023485.1	ASM3502348v1	Xanthomonas campestris pv. campestris		WHRI 5485					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIMQ01								Illumina NovaSeq		
GCA_035061035.1	ASM3506103v1	Xanthomonas campestris pv. campestris		WHRI 8332					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIWC01								Illumina NovaSeq		
GCA_035059835.1	ASM3505983v1	Xanthomonas campestris pv. campestris		WHRI 8452A					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIUW01								Illumina NovaSeq		
GCA_035060535.1	ASM3506053v1	Xanthomonas campestris pv. campestris		WHRI 8836					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIVH01								Illumina NovaSeq		
GCA_035061175.1	ASM3506117v1	Xanthomonas campestris pv. campestris		WHRI 8078					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIWS01								Illumina NovaSeq		
GCA_035060475.1	ASM3506047v1	Xanthomonas campestris pv. campestris		WHRI 8348					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIWY01								Illumina NovaSeq		
GCA_035026905.1	ASM3502690v1	Xanthomonas campestris pv. campestris		WHRI 6183					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIRH01								Illumina NovaSeq		
GCA_035026335.1	ASM3502633v1	Xanthomonas campestris pv. campestris		WHRI 8022C					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIQR01								Illumina NovaSeq		
GCA_035059915.1	ASM3505991v1	Xanthomonas campestris pv. campestris		WHRI 8377					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIUM01								Illumina NovaSeq		
GCA_035060455.1	ASM3506045v1	Xanthomonas campestris pv. campestris		WHRI 7286					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIVQ01								Illumina NovaSeq		
GCA_035060695.1	ASM3506069v1	Xanthomonas campestris pv. campestris		WHRI 7285					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIVP01								Illumina NovaSeq		
GCA_035060935.1	ASM3506093v1	Xanthomonas campestris pv. campestris		WHRI 7806					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIWG01								Illumina NovaSeq		
GCA_035061355.1	ASM3506135v1	Xanthomonas campestris pv. campestris		WHRI 8346					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIWX01								Illumina NovaSeq		
GCA_035026405.1	ASM3502640v1	Xanthomonas campestris pv. campestris		WHRI 8820					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIQT01								Illumina NovaSeq		
GCA_035059615.1	ASM3505961v1	Xanthomonas campestris pv. campestris		WHRI 8979					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIUG01								Illumina NovaSeq		
GCA_035025385.1	ASM3502538v1	Xanthomonas campestris pv. campestris		WHRI 6312A					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIOR01								Illumina NovaSeq		
GCA_035025805.1	ASM3502580v1	Xanthomonas campestris pv. campestris		WHRI 3832A					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIOO01								Illumina NovaSeq		
GCA_035026945.1	ASM3502694v1	Xanthomonas campestris pv. campestris		WHRI 8662					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIRZ01								Illumina NovaSeq		
GCA_035023465.1	ASM3502346v1	Xanthomonas campestris pv. campestris		WHRI 5190					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIMN01								Illumina NovaSeq		
GCA_035027505.1	ASM3502750v1	Xanthomonas campestris pv. campestris		WHRI 8688					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYISK01								Illumina NovaSeq		
GCA_035061215.1	ASM3506121v1	Xanthomonas campestris pv. campestris		WHRI 8063					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIWR01								Illumina NovaSeq		
GCA_035026145.1	ASM3502614v1	Xanthomonas campestris pv. campestris		WHRI 7071					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIPV01								Illumina NovaSeq		
GCA_035026845.1	ASM3502684v1	Xanthomonas campestris pv. campestris		WHRI 6381 (NCPPB 529)					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIRC01								Illumina NovaSeq		
GCA_035059505.1	ASM3505950v1	Xanthomonas campestris pv. campestris		WHRI 8952A					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYITZ01								Illumina NovaSeq		
GCA_035059935.1	ASM3505993v1	Xanthomonas campestris pv. campestris		WHRI 8387					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIUN01								Illumina NovaSeq		
GCA_035026925.1	ASM3502692v1	Xanthomonas campestris pv. campestris		WHRI 8733					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIRU01								Illumina NovaSeq		
GCA_035060875.1	ASM3506087v1	Xanthomonas campestris pv. campestris		WHRI 7292					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIVV01								Illumina NovaSeq		
GCA_035060115.1	ASM3506011v1	Xanthomonas campestris pv. campestris		WHRI 8453B					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIUX01								Illumina NovaSeq		
GCA_035059185.1	ASM3505918v1	Xanthomonas campestris pv. campestris		WHRI 8807					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYITQ01								Illumina NovaSeq		
GCA_035059575.1	ASM3505957v1	Xanthomonas campestris pv. campestris		WHRI 8434					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIUQ01								Illumina NovaSeq		
GCA_035061155.1	ASM3506115v1	Xanthomonas campestris pv. campestris		WHRI 7809					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIWJ01								Illumina NovaSeq		
GCA_035027225.1	ASM3502722v1	Xanthomonas campestris pv. campestris		WHRI 8416A					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIRW01								Illumina NovaSeq		
GCA_035026045.1	ASM3502604v1	Xanthomonas campestris pv. campestris		WHRI 6192					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIPQ01								Illumina NovaSeq		
GCA_035026785.1	ASM3502678v1	Xanthomonas campestris pv. campestris		WHRI 6382 (NCPPB 1711)					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIRD01								Illumina NovaSeq		
GCA_035026225.1	ASM3502622v1	Xanthomonas campestris pv. campestris		WHRI 7234					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIPZ01								Illumina NovaSeq		
GCA_035023265.1	ASM3502326v1	Xanthomonas campestris pv. campestris		WHRI 6189					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIPN01								Illumina NovaSeq		
GCA_035026425.1	ASM3502642v1	Xanthomonas campestris pv. campestris		WHRI 7279					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIQI01								Illumina NovaSeq		
GCA_035059785.1	ASM3505978v1	Xanthomonas campestris pv. campestris		WHRI 8460B					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIVA01								Illumina NovaSeq		
GCA_035059735.1	ASM3505973v1	Xanthomonas campestris pv. campestris		WHRI 8444A					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIUS01								Illumina NovaSeq		
GCA_035060595.1	ASM3506059v1	Xanthomonas campestris pv. campestris		WHRI 8837					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIVI01								Illumina NovaSeq		
GCA_035026265.1	ASM3502626v1	Xanthomonas campestris pv. campestris		WHRI 7260					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIQB01								Illumina NovaSeq		
GCA_035060895.1	ASM3506089v1	Xanthomonas campestris pv. campestris		WHRI 7805					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIWF01								Illumina NovaSeq		
GCA_035060655.1	ASM3506065v1	Xanthomonas campestris pv. campestris		WHRI 7283					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIVN01								Illumina NovaSeq		
GCA_035059375.1	ASM3505937v1	Xanthomonas campestris pv. campestris		WHRI 8808					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIUB01								Illumina NovaSeq		
GCA_035060635.1	ASM3506063v1	Xanthomonas campestris pv. campestris		WHRI 7284					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIVO01								Illumina NovaSeq		
GCA_035058725.1	ASM3505872v1	Xanthomonas campestris pv. campestris		WHRI 8759					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYITD01								Illumina NovaSeq		
GCA_035060375.1	ASM3506037v1	Xanthomonas campestris pv. campestris		WHRI 8463A					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIVB01								Illumina NovaSeq		
GCA_035026625.1	ASM3502662v1	Xanthomonas campestris pv. campestris		WHRI 6087					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIQU01								Illumina NovaSeq		
GCA_035059025.1	ASM3505902v1	Xanthomonas campestris pv. campestris		WHRI 8975A					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIUD01								Illumina NovaSeq		
GCA_035025465.1	ASM3502546v1	Xanthomonas campestris pv. campestris		WHRI 6089					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIPK01								Illumina NovaSeq		
GCA_035060055.1	ASM3506005v1	Xanthomonas campestris pv. campestris		WHRI 8471					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIVD01								Illumina NovaSeq		
GCA_035026105.1	ASM3502610v1	Xanthomonas campestris pv. campestris		WHRI 7074					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIPX01								Illumina NovaSeq		
GCA_035060295.1	ASM3506029v1	Xanthomonas campestris pv. campestris		WHRI 8459B					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIUZ01								Illumina NovaSeq		
GCA_035060975.1	ASM3506097v1	Xanthomonas campestris pv. campestris		WHRI 7807					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIWH01								Illumina NovaSeq		
GCA_035059345.1	ASM3505934v1	Xanthomonas campestris pv. campestris		WHRI 8404					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYITH01								Illumina NovaSeq		
GCA_035060675.1	ASM3506067v1	Xanthomonas campestris pv. campestris		WHRI 7782					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIWA01								Illumina NovaSeq		
GCA_035026885.1	ASM3502688v1	Xanthomonas campestris pv. campestris		WHRI 8794					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIRM01								Illumina NovaSeq		
GCA_035059065.1	ASM3505906v1	Xanthomonas campestris pv. campestris		WHRI 8779					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYITR01								Illumina NovaSeq		
GCA_035026985.1	ASM3502698v1	Xanthomonas campestris pv. campestris		WHRI 6185					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIRI01								Illumina NovaSeq		
GCA_035061115.1	ASM3506111v1	Xanthomonas campestris pv. campestris		WHRI 8310					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIWU01								Illumina NovaSeq		
GCA_035026665.1	ASM3502666v1	Xanthomonas campestris pv. campestris		WHRI 6366					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIQV01								Illumina NovaSeq		
GCA_035026025.1	ASM3502602v1	Xanthomonas campestris pv. campestris		WHRI 7264					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIQE01								Illumina NovaSeq		
GCA_035060135.1	ASM3506013v1	Xanthomonas campestris pv. campestris		WHRI 8468A					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIVC01								Illumina NovaSeq		
GCA_035025405.1	ASM3502540v1	Xanthomonas campestris pv. campestris		WHRI 6194					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIPR01								Illumina NovaSeq		
GCA_035059755.1	ASM3505975v1	Xanthomonas campestris pv. campestris		WHRI 8449A					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIUT01								Illumina NovaSeq		
GCA_035026645.1	ASM3502664v1	Xanthomonas campestris pv. campestris		WHRI 6368					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIQX01								Illumina NovaSeq		
GCA_035060315.1	ASM3506031v1	Xanthomonas campestris pv. campestris		WHRI 7761					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIVY01								Illumina NovaSeq		
GCA_035025945.1	ASM3502594v1	Xanthomonas campestris pv. campestris		WHRI 8572					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYINF01								Illumina NovaSeq		
GCA_035060175.1	ASM3506017v1	Xanthomonas campestris pv. campestris		WHRI 8454A					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIUY01								Illumina NovaSeq		
GCA_035027445.1	ASM3502744v1	Xanthomonas campestris pv. campestris		WHRI 8800					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYISI01								Illumina NovaSeq		
GCA_035027145.1	ASM3502714v1	Xanthomonas campestris pv. campestris		WHRI 8737					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYISA01								Illumina NovaSeq		
GCA_035058795.1	ASM3505879v1	Xanthomonas campestris pv. campestris		WHRI 8648					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYITP01								Illumina NovaSeq		
